event_id,timestamp,session_id,operator_id,machine_id,worker_distance_m,worker_relative_direction,closing_speed_mps,machine_speed_kmh,swing_angle_deg,arm_speed,bucket_state,attachment_movement,machine_state,worker_in_envelope,site_slope_deg,surface_type,congestion_level,blind_zone_flag,rain_mm,visibility_m,dust_level,day_night,seatbelt_status,event_type,severity,trigger_reason,required_action,alert_sent,alert_queued,incident_logged,data_source,synthetic_flag,confidence
SE00096,2026-06-01T02:23:10,S002414,OP1009,EXC006,12.5,rear,0.26,2.6,0.0,0.702,loading,True,digging,False,9.0,paved,low,False,0.04,4349.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.809
SE00097,2026-05-05T13:08:28,S001988,OP1020,EXC005,7.5,front,0.815,0.3,4.2,0.981,closed,True,swinging,True,11.3,wet,medium,False,0.0,1415.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.936
SE00098,2026-10-18T22:57:09,S004652,OP1011,EXC003,12.5,front,0.278,2.9,0.0,0.718,loading,True,digging,False,10.1,rocky,low,False,0.23,1533.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.837
SE00099,2026-02-21T16:25:50,S000823,OP1022,EXC005,10.4,left,0.41,3.0,0.0,0.839,closed,True,digging,False,3.3,soft,high,False,3.83,1181.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.84
SE00100,2026-09-21T09:59:37,S004211,OP1008,EXC004,110.7,rear,0.0,5.8,0.0,0.0,open,False,traveling,False,3.3,soft,high,False,0.36,2486.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.95
SE00101,2026-01-03T11:39:54,S000036,OP1025,EXC009,9.5,right,1.895,1.7,40.6,0.385,loading,True,swinging,True,11.3,wet,medium,False,0.0,4647.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.917
SE00102,2026-05-16T06:52:14,S002161,OP1018,EXC004,5.6,front,0.839,2.7,71.0,0.99,open,True,swinging,True,14.9,soft,medium,False,0.0,2898.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.906
SE00103,2026-07-15T21:08:28,S003131,OP1024,EXC005,6.6,right,0.939,2.1,37.0,0.693,open,True,swinging,True,2.4,soft,medium,False,0.0,1577.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.896
SE00104,2026-07-20T11:23:32,S003204,OP1020,EXC007,18.4,left,0.0,0.6,0.0,0.0,closed,False,safe_idle,False,9.0,paved,low,True,0.0,403.0,medium,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.831
SE00105,2026-08-02T13:57:27,S003414,OP1013,EXC009,14.7,right,0.0,2.8,0.0,0.0,loading,False,safe_idle,False,10.1,rocky,low,False,0.0,1416.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.857
SE00106,2026-05-10T09:12:36,S002066,OP1019,EXC009,19.3,left,0.091,0.9,0.0,0.0,open,False,safe_idle,False,8.6,soft,medium,False,0.0,4082.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.805
SE00107,2026-04-20T21:16:09,S001754,OP1018,EXC007,14.6,front,0.044,5.4,0.0,0.0,open,False,traveling,False,2.4,soft,medium,False,0.84,3862.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.772
SE00108,2026-04-21T07:34:47,S001761,OP1014,EXC003,14.9,front,0.39,1.6,0.0,0.729,closed,True,digging,False,3.3,soft,high,False,1.51,3863.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.828
SE00109,2026-04-21T03:17:58,S001758,OP1006,EXC005,11.0,front,0.905,1.6,3.4,0.887,closed,True,swinging,True,3.3,soft,high,False,0.0,1040.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.889
SE00110,2026-03-17T11:26:47,S001204,OP1014,EXC004,9.6,left,1.946,0.7,3.0,0.871,open,True,swinging,True,11.3,wet,medium,True,0.34,4485.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.945
SE00111,2026-03-18T08:42:50,S001218,OP1003,EXC006,11.1,front,0.934,1.4,73.2,0.762,closed,True,swinging,True,9.0,paved,low,False,0.27,3256.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.908
SE00112,2026-03-01T05:38:48,S000944,OP1010,EXC002,7.4,right,0.859,1.2,9.4,0.547,loading,True,swinging,True,11.3,wet,medium,True,0.0,3863.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.93
SE00113,2026-08-28T08:14:37,S003826,OP1014,EXC005,14.4,rear,0.406,0.3,0.0,0.359,closed,True,digging,False,3.3,soft,high,False,0.0,2040.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.903
SE00114,2026-10-24T17:32:11,S004744,OP1001,EXC006,10.9,rear,0.153,1.0,0.0,0.918,loading,True,digging,False,8.6,soft,medium,False,0.0,1542.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.806
SE00115,2026-07-26T17:14:33,S003303,OP1028,EXC003,9.5,left,0.955,0.9,62.4,0.987,loading,True,swinging,True,1.4,paved,high,False,0.26,4878.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.857
SE00116,2026-05-05T01:20:28,S001981,OP1027,EXC004,11.2,front,0.38,1.3,0.0,0.505,closed,True,digging,False,14.1,rocky,high,False,1.51,821.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.936
SE00117,2026-08-20T17:51:59,S003704,OP1021,EXC010,8.4,left,0.17,2.4,0.0,0.592,loading,True,digging,False,10.1,rocky,low,False,1.78,1236.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.811
SE00118,2026-09-15T07:15:29,S004113,OP1014,EXC003,18.0,left,0.115,6.8,0.0,0.0,loading,False,traveling,False,9.0,paved,low,True,0.0,3707.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.773
SE00119,2026-03-05T04:06:56,S001007,OP1003,EXC010,9.1,rear,2.046,0.1,28.0,0.928,loading,True,swinging,True,14.9,soft,medium,False,0.41,3876.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.957
SE00120,2026-01-07T18:58:48,S000105,OP1002,EXC007,18.4,left,0.082,2.7,0.0,0.0,closed,False,safe_idle,False,14.9,soft,medium,False,0.0,858.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.759
SE00121,2026-06-04T06:11:34,S002464,OP1026,EXC002,24.0,rear,0.104,6.8,0.0,0.0,closed,False,traveling,False,10.1,rocky,low,True,0.71,3169.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.772
SE00122,2026-01-18T17:00:01,S000279,OP1003,EXC002,21.1,right,0.003,14.2,0.0,0.0,open,False,traveling,False,8.6,soft,medium,False,0.01,2086.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.822
SE00123,2026-09-01T16:01:53,S003895,OP1023,EXC007,11.9,right,1.932,0.3,82.1,0.488,loading,True,swinging,True,3.3,soft,high,False,2.84,1505.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.88
SE00124,2026-07-26T12:41:27,S003301,OP1006,EXC010,175.7,rear,0.0,8.9,0.0,0.0,closed,False,traveling,False,14.1,rocky,high,False,0.0,4978.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.824
SE00125,2026-04-20T13:16:13,S001748,OP1024,EXC005,19.6,front,0.23,12.8,0.0,0.0,loading,False,traveling,False,2.4,soft,medium,True,0.38,3675.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.819
SE00126,2026-05-12T02:51:33,S002094,OP1022,EXC007,13.2,rear,0.424,1.1,0.0,0.387,open,True,digging,False,1.4,paved,high,False,0.0,2358.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.832
SE00127,2026-05-29T04:58:25,S002368,OP1008,EXC010,11.2,left,1.842,1.3,20.6,0.345,loading,True,swinging,True,10.1,rocky,low,False,0.9,1728.0,low,night,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.969
SE00128,2026-02-12T23:23:05,S000684,OP1018,EXC002,171.5,front,0.0,12.1,0.0,0.0,closed,False,traveling,False,2.4,soft,medium,False,0.11,2670.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.864
SE00129,2026-04-04T17:34:51,S001496,OP1007,EXC005,5.8,front,0.778,2.7,89.0,0.706,loading,True,swinging,True,10.1,rocky,low,False,0.0,359.0,medium,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.962
SE00130,2026-10-17T17:23:58,S004630,OP1027,EXC002,6.9,left,1.078,1.5,2.0,0.766,closed,True,swinging,True,14.9,soft,medium,True,5.06,246.0,medium,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.957
SE00131,2026-09-15T19:18:37,S004121,OP1029,EXC004,14.5,right,0.427,2.2,0.0,0.649,closed,True,digging,False,11.8,wet,high,False,0.0,3530.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.834
SE00132,2026-01-25T03:38:27,S000382,OP1016,EXC003,15.0,right,0.148,12.4,0.0,0.0,closed,False,traveling,False,11.3,wet,medium,True,0.33,718.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.82
SE00133,2026-01-08T22:18:35,S000123,OP1005,EXC009,8.7,front,0.297,2.7,0.0,0.894,closed,True,digging,False,11.8,wet,high,True,0.0,2057.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.835
SE00134,2026-05-10T11:11:46,S002067,OP1005,EXC003,19.4,left,0.0,2.3,0.0,0.0,closed,False,safe_idle,False,14.1,rocky,high,True,2.86,3362.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.805
SE00135,2026-04-02T23:36:54,S001468,OP1005,EXC004,11.7,right,0.176,0.0,0.0,0.963,closed,True,digging,False,9.0,paved,low,False,0.0,4316.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.886
SE00136,2026-10-29T16:10:06,S004823,OP1016,EXC005,7.5,rear,0.966,3.0,48.7,0.711,loading,True,swinging,True,1.4,paved,high,False,0.0,4660.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.89
SE00137,2026-11-02T15:37:38,S004886,OP1020,EXC010,11.4,left,1.921,2.2,71.3,0.665,closed,True,swinging,True,3.3,soft,high,True,0.0,1225.0,low,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.908
SE00138,2026-09-15T19:21:54,S004121,OP1029,EXC004,22.0,right,0.109,11.9,0.0,0.0,loading,False,traveling,False,11.8,wet,high,False,0.0,3529.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.79
SE00139,2026-07-19T20:54:59,S003194,OP1016,EXC007,13.7,left,0.131,6.9,0.0,0.0,loading,False,traveling,False,2.4,soft,medium,False,4.21,769.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.864
SE00140,2026-04-11T02:04:10,S001598,OP1029,EXC004,10.6,left,0.963,1.4,41.5,0.507,closed,True,swinging,True,2.4,soft,medium,False,0.32,2969.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.85
SE00141,2026-08-25T08:20:11,S003777,OP1028,EXC005,10.9,left,0.972,1.7,67.8,0.826,loading,True,swinging,True,2.4,soft,medium,False,0.36,4951.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.864
SE00142,2026-08-23T08:35:07,S003746,OP1015,EXC006,21.2,rear,0.0,10.3,0.0,0.0,closed,False,traveling,False,11.8,wet,high,False,3.14,4843.0,low,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.848
SE00143,2026-10-25T02:10:10,S004749,OP1025,EXC009,8.3,left,0.325,0.1,0.0,0.652,loading,True,digging,False,11.3,wet,medium,False,2.23,1400.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.855
SE00144,2026-10-01T03:47:43,S004367,OP1029,EXC008,21.3,left,0.159,9.9,0.0,0.0,loading,False,traveling,False,1.4,paved,high,False,0.29,3961.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.781
SE00145,2026-07-23T01:15:28,S003245,OP1017,EXC005,10.2,rear,0.372,1.1,0.0,0.319,closed,True,digging,False,1.4,paved,high,False,0.0,4690.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.895
SE00146,2026-04-20T23:06:04,S001755,OP1030,EXC003,12.3,rear,0.254,0.3,0.0,0.327,open,True,digging,False,14.1,rocky,high,False,0.62,4948.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.851
SE00147,2026-08-05T07:37:36,S003457,OP1025,EXC002,149.5,rear,0.022,12.1,0.0,0.0,loading,False,traveling,False,3.3,soft,high,False,0.0,2357.0,low,day,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.866
SE00148,2026-05-07T00:53:09,S002013,OP1012,EXC006,196.4,rear,0.0,13.6,0.0,0.0,closed,False,traveling,False,8.6,soft,medium,False,0.76,1410.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.847
SE00149,2026-03-03T15:27:28,S000982,OP1026,EXC005,5.6,left,0.837,2.0,34.7,0.763,closed,True,swinging,True,11.3,wet,medium,False,0.0,3850.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.957
SE00150,2026-10-03T00:34:45,S004397,OP1021,EXC009,14.6,right,0.0,13.0,0.0,0.0,loading,False,traveling,False,8.6,soft,medium,False,0.09,4717.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.856
SE00151,2026-04-08T20:25:43,S001562,OP1006,EXC003,9.7,right,0.157,2.0,0.0,0.0,loading,False,safe_idle,False,14.9,soft,medium,False,0.19,1179.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.794
SE00152,2026-01-02T22:40:10,S000027,OP1028,EXC008,13.6,right,0.305,2.0,0.0,0.498,closed,True,digging,False,11.8,wet,high,False,0.0,3386.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.847
SE00153,2026-08-21T01:48:46,S003709,OP1026,EXC005,6.3,right,0.911,2.7,11.9,0.89,closed,True,swinging,True,14.1,rocky,high,False,0.33,1020.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.885
SE00154,2026-10-20T08:58:39,S004674,OP1024,EXC001,12.9,left,0.014,0.4,0.0,0.0,open,False,safe_idle,False,2.4,soft,medium,False,0.34,1246.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.781
SE00155,2026-03-22T04:28:12,S001279,OP1024,EXC010,18.9,front,0.0,11.9,0.0,0.0,loading,False,traveling,False,14.9,soft,medium,False,0.16,1256.0,low,night,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.836
SE00156,2026-02-10T20:16:17,S000650,OP1021,EXC003,10.3,right,0.321,2.3,0.0,0.506,open,True,digging,False,1.4,paved,high,False,0.0,4750.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.833
SE00157,2026-01-14T14:22:01,S000214,OP1012,EXC007,12.3,right,0.253,0.9,0.0,0.48,open,True,digging,False,3.3,soft,high,False,0.25,3799.0,low,day,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.809
SE00158,2026-07-18T03:07:33,S003167,OP1003,EXC004,10.7,right,0.271,1.1,0.0,0.772,open,True,digging,False,2.4,soft,medium,False,0.0,4292.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.838
SE00159,2026-07-20T11:04:26,S003204,OP1020,EXC007,19.2,left,0.169,1.5,0.0,0.0,open,False,safe_idle,False,9.0,paved,low,False,0.0,411.0,medium,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.827
SE00160,2026-04-08T07:57:55,S001553,OP1010,EXC008,18.5,right,0.141,12.0,0.0,0.0,closed,False,traveling,False,11.3,wet,medium,True,0.0,444.0,medium,day,on,proximity_low,LOW,worker_nearby_slow_travel,monitor,False,False,False,synthetic,True,0.847
SE00161,2026-01-17T00:56:32,S000253,OP1024,EXC008,122.5,right,0.0,8.6,0.0,0.0,open,False,traveling,False,11.3,wet,medium,False,0.21,1695.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.949
SE00162,2026-08-26T12:37:13,S003797,OP1030,EXC007,19.9,right,0.0,0.2,0.0,0.0,closed,False,safe_idle,False,3.3,soft,high,False,0.32,1246.0,low,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.822
SE00163,2026-10-09T01:26:06,S004492,OP1022,EXC008,13.8,right,0.0,0.3,0.0,0.0,open,False,safe_idle,False,14.9,soft,medium,True,0.26,3742.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.829
SE00164,2026-10-06T14:45:50,S004454,OP1021,EXC001,10.8,rear,1.951,1.2,31.0,0.473,loading,True,swinging,True,8.6,soft,medium,False,0.39,198.0,high,day,on,imminent_collision,CRITICAL,worker_inside_swing_envelope_with_closing_motion,emergency_stop,True,False,True,synthetic,True,0.909
SE00165,2026-07-29T19:59:25,S003353,OP1003,EXC008,11.4,left,0.894,0.4,24.3,0.69,open,True,swinging,True,11.8,wet,high,False,0.0,1608.0,low,night,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.887
SE00166,2026-08-23T07:10:24,S003745,OP1011,EXC002,9.0,rear,0.845,2.8,27.9,0.899,open,True,swinging,True,11.3,wet,medium,False,0.12,2722.0,low,day,on,proximity_high,HIGH,worker_inside_swing_envelope_with_closing_motion,stop_or_safe_action,True,False,True,synthetic,True,0.931
SE00167,2026-01-14T01:27:34,S000205,OP1016,EXC002,167.9,rear,0.049,11.4,0.0,0.0,closed,False,traveling,False,3.3,soft,high,False,0.35,3930.0,low,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.943
SE00168,2026-05-30T13:26:33,S002389,OP1001,EXC009,8.7,right,0.005,0.5,0.0,0.0,open,False,safe_idle,False,2.4,soft,medium,False,0.03,213.0,medium,day,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.784
SE00169,2026-05-10T01:22:53,S002061,OP1030,EXC003,163.5,front,0.0,5.2,0.0,0.0,loading,False,traveling,False,11.8,wet,high,True,0.16,153.0,high,night,off,seatbelt_violation,HIGH,seatbelt_off_while_moving,stop_immediately,True,False,True,synthetic,True,0.9
SE00170,2026-08-20T04:04:37,S003695,OP1026,EXC006,18.8,right,0.0,2.2,0.0,0.0,closed,False,safe_idle,False,10.1,rocky,low,False,0.0,3408.0,low,night,on,proximity_logged,INFO,worker_outside_envelope_machine_stationary,none_required,False,False,False,synthetic,True,0.825
SE00171,2026-04-10T02:14:34,S001582,OP1017,EXC006,9.7,front,0.347,0.2,0.0,0.774,closed,True,digging,False,1.4,paved,high,False,0.76,2770.0,low,night,on,proximity_medium,MEDIUM,worker_within_medium_distance,slow_down,False,True,False,synthetic,True,0.841
